DATE,TIME,Village Load,Diesel kW,Diesel Min kW,Diesel Max kW,Wind Output,Wind Allowed,Dispatch Wait,SLC Load,SLC Temp,SLC Fixed kW,SLC Thermal kW,SLC Max kW,SLC Avg kW,Wind Max kW,Wind Min kW,# Turbines On-Line,WTG1 Output,WTG2 Output,WTG3 Output,WTG4 Output,WTG1 WindSpd,WTG2 WindSpd,WTG3 WindSpd,WTG4 WindSpd,WTG1 Starts,WTG2 Starts,WTG3 Starts,WTG4 Starts,Frequency,Instability,Wind status,SLC status,Diesel status,System Wind Allowed,Outage Count,ILC kW,ILC Temp,Diesel1 kW,Diesel2 kW,Diesel3 kW,Diesel4 kW,WTG1 Faults L,WTG1 Faults H,WTG2 Faults L,WTG2 Faults H,WTG3 Faults L,WTG3 Faults H,WTG3 Faults L,WTG4 Faults H,ILC Status,ILC kWhrs
12-06-2017,02:51:04, 251.1 , 246.3 , 226.2 , 244.4 , 11 , 445.3 , 0 , 0 , 160.7 , 258 , 257.9 , 0 , 0 , 3.7 , 3.6 , 3 , 6 , 0 , 3.4 , 1.6 , 7.04 , 0 , 6.75 , 6.97 , 35 , 19 , 22 , 9 , 59.99 , .012 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 248 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,02:52:04, 251.1 , 246.3 , 226.2 , 244.4 , 11 , 445.3 , 0 , 0 , 160.7 , 258 , 257.9 , 0 , 0 , 3.7 , 3.6 , 3 , 6 , 0 , 3.4 , 1.6 , 7.04 , 0 , 6.75 , 6.97 , 35 , 19 , 22 , 9 , 59.99 , .012 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 248 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,02:53:04, 249.2 , 239.7 , 232.2 , 248.8 , 10.2 , 450.4 , 0 , 0 , 161.2 , 258 , 257.9 , 0 , 0 , 3.4 , 3.2 , 3 , 5.6 , 0 , 3.2 , 1.4 , 6.55 , 0 , 6.83 , 6.97 , 35 , 19 , 22 , 9 , 59.97 , .014 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 244 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,02:54:04, 249.2 , 239.7 , 232.2 , 248.8 , 10.2 , 450.4 , 0 , 0 , 161.2 , 258 , 257.9 , 0 , 0 , 3.4 , 3.2 , 3 , 5.6 , 0 , 3.2 , 1.4 , 6.55 , 0 , 6.83 , 6.97 , 35 , 19 , 22 , 9 , 59.97 , .014 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 244 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,02:55:04, 244.4 , 238.8 , 231 , 242.8 , 10.4 , 449.5 , 0 , 0 , 160.4 , 258 , 257.9 , 0 , 0 , 3.4 , 3.4 , 3 , 6.2 , 0 , 3.2 , 1 , 6.65 , 0 , 6.71 , 6.63 , 35 , 19 , 22 , 9 , 59.99 , .011 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 244 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,02:56:04, 244.4 , 238.8 , 231 , 242.8 , 10.4 , 449.5 , 0 , 0 , 160.4 , 258 , 257.9 , 0 , 0 , 3.4 , 3.4 , 3 , 6.2 , 0 , 3.2 , 1 , 6.65 , 0 , 6.71 , 6.63 , 35 , 19 , 22 , 9 , 59.99 , .011 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 244 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,02:57:05, 242.3 , 236.2 , 226.2 , 241.1 , 10.3 , 444.5 , 0 , 0 , 160.4 , 258 , 257.9 , 0 , 0 , 3.4 , 3.4 , 3 , 5.9 , 0 , 2.9 , 1.4 , 6.98 , 0 , 6.79 , 6.64 , 35 , 19 , 22 , 9 , 60 , .01 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 242 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,02:58:04, 242.3 , 236.2 , 226.2 , 241.1 , 10.3 , 444.5 , 0 , 0 , 160.4 , 258 , 257.9 , 0 , 0 , 3.4 , 3.4 , 3 , 5.9 , 0 , 2.9 , 1.4 , 6.98 , 0 , 6.79 , 6.64 , 35 , 19 , 22 , 9 , 60 , .01 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 242 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,02:59:04, 239.5 , 232.3 , 227.7 , 236.6 , 9.9 , 445.6 , 0 , 0 , 161.6 , 258 , 257.9 , 0 , 0 , 3.4 , 3.2 , 3 , 6.1 , 0 , 3.4 , .4 , 7.05 , 0 , 7.13 , 6.6 , 35 , 19 , 22 , 9 , 60.01 , .015 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 236 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:00:04, 239.5 , 232.3 , 227.7 , 236.6 , 9.9 , 445.6 , 0 , 0 , 161.6 , 258 , 257.9 , 0 , 0 , 3.4 , 3.2 , 3 , 6.1 , 0 , 3.4 , .4 , 7.05 , 0 , 7.13 , 6.6 , 35 , 19 , 22 , 9 , 60.01 , .015 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 236 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:01:04, 235.3 , 226.6 , 191.2 , 245.7 , 12.1 , 411.3 , 0 , 0 , 160.3 , 258 , 257.9 , 0 , 0 , 13.1 , .3 , 3 , 6.5 , 0 , 4.1 , 1.4 , 7.28 , 0 , 7.37 , 6.96 , 35 , 19 , 22 , 9 , 59.98 , .015 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 231 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:02:04, 235.3 , 226.6 , 191.2 , 245.7 , 12.1 , 411.3 , 0 , 0 , 160.3 , 258 , 257.9 , 0 , 0 , 13.1 , .3 , 3 , 6.5 , 0 , 4.1 , 1.4 , 7.28 , 0 , 7.37 , 6.96 , 35 , 19 , 22 , 9 , 59.98 , .015 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 231 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:03:05, 267.8 , 197.7 , 183.1 , 252.1 , 38 , 429.2 , 0 , 0 , 161.6 , 258 , 257.9 , 0 , 0 , 12.6 , 0 , 3 , 33 , 0 , 3.4 , 1.6 , 7.43 , 0 , 7.26 , 6.97 , 35 , 19 , 22 , 9 , 59.8 , .057 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 201 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:04:04, 267.8 , 197.7 , 183.1 , 252.1 , 38 , 429.2 , 0 , 0 , 161.6 , 258 , 257.9 , 0 , 0 , 12.6 , 0 , 3 , 33 , 0 , 3.4 , 1.6 , 7.43 , 0 , 7.26 , 6.97 , 35 , 19 , 22 , 9 , 59.8 , .057 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 201 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:05:04, 239.7 , 232.3 , 184.4 , 251.7 , 10.1 , 402.6 , 0 , 0 , 160.3 , 258 , 257.9 , 0 , 0 , 12.6 , .8 , 3 , 5.9 , 0 , 3.1 , 1.1 , 7.39 , 0 , 7.1 , 6.75 , 35 , 19 , 22 , 9 , 60 , .01 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 234 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:06:04, 239.7 , 232.3 , 184.4 , 251.7 , 10.1 , 402.6 , 0 , 0 , 160.3 , 258 , 257.9 , 0 , 0 , 12.6 , .8 , 3 , 5.9 , 0 , 3.1 , 1.1 , 7.39 , 0 , 7.1 , 6.75 , 35 , 19 , 22 , 9 , 60 , .01 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 234 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:07:04, 240.4 , 237.1 , 190.4 , 256.6 , 8.5 , 407 , 0 , 0 , 160.5 , 258 , 257.9 , 0 , 0 , 11.4 , .6 , 3 , 5.7 , 0 , 2.4 , .3 , 7.29 , 0 , 7.07 , 6.26 , 35 , 19 , 22 , 9 , 60 , .011 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 242 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:08:04, 240.4 , 237.1 , 190.4 , 256.6 , 8.5 , 407 , 0 , 0 , 160.5 , 258 , 257.9 , 0 , 0 , 11.4 , .6 , 3 , 5.7 , 0 , 2.4 , .3 , 7.29 , 0 , 7.07 , 6.26 , 35 , 19 , 22 , 9 , 60 , .011 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 242 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:09:04, 234.1 , 228.3 , 196.4 , 250.6 , 8.3 , 412.8 , 0 , 0 , 160.7 , 258 , 257.9 , 0 , 0 , 10.2 , 1.8 , 3 , 5.2 , 0 , 2.4 , .6 , 7.17 , 0 , 6.87 , 6.52 , 35 , 19 , 22 , 9 , 60 , .016 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 232 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:10:04, 234.1 , 228.3 , 196.4 , 250.6 , 8.3 , 412.8 , 0 , 0 , 160.7 , 258 , 257.9 , 0 , 0 , 10.2 , 1.8 , 3 , 5.2 , 0 , 2.4 , .6 , 7.17 , 0 , 6.87 , 6.52 , 35 , 19 , 22 , 9 , 60 , .016 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 232 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:11:04, 237 , 232.3 , 202.4 , 244.6 , 7.5 , 418 , 0 , 0 , 160.4 , 258 , 257.9 , 0 , 0 , 9 , 2.5 , 3 , 4.4 , 0 , 2.3 , .8 , 7 , 0 , 6.98 , 6.17 , 35 , 19 , 22 , 9 , 60 , .01 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 236 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:12:04, 237 , 232.3 , 202.4 , 244.6 , 7.5 , 418 , 0 , 0 , 160.4 , 258 , 257.9 , 0 , 0 , 9 , 2.5 , 3 , 4.4 , 0 , 2.3 , .8 , 7 , 0 , 6.98 , 6.17 , 35 , 19 , 22 , 9 , 60 , .01 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 236 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:13:04, 251.7 , 245.8 , 208.4 , 245.2 , 8.4 , 424.9 , 0 , 0 , 161 , 258 , 257.9 , 0 , 0 , 7.8 , 2.7 , 3 , 4.7 , 0 , 2.4 , 1.2 , 6.79 , 0 , 6.98 , 6.98 , 35 , 19 , 22 , 9 , 59.99 , .011 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 248 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:14:04, 251.7 , 245.8 , 208.4 , 245.2 , 8.4 , 424.9 , 0 , 0 , 161 , 258 , 257.9 , 0 , 0 , 7.8 , 2.7 , 3 , 4.7 , 0 , 2.4 , 1.2 , 6.79 , 0 , 6.98 , 6.98 , 35 , 19 , 22 , 9 , 59.99 , .011 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 248 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:15:04, 246.7 , 244.1 , 214.4 , 245.4 , 7.9 , 430.4 , 0 , 0 , 161.7 , 258 , 257.9 , 0 , 0 , 6.6 , 2.5 , 3 , 4.7 , 0 , 2.7 , .5 , 6.77 , 0 , 6.88 , 7.01 , 35 , 19 , 22 , 9 , 60 , .022 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 248 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:16:04, 246.7 , 244.1 , 214.4 , 245.4 , 7.9 , 430.4 , 0 , 0 , 161.7 , 258 , 257.9 , 0 , 0 , 6.6 , 2.5 , 3 , 4.7 , 0 , 2.7 , .5 , 6.77 , 0 , 6.88 , 7.01 , 35 , 19 , 22 , 9 , 60 , .022 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 248 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:17:04, 242 , 235.8 , 220.4 , 240.8 , 9.3 , 437.8 , 0 , 0 , 161.3 , 258 , 257.9 , 0 , 0 , 5.4 , 3 , 3 , 5.4 , 0 , 2.9 , .8 , 7 , 0 , 7.09 , 6.53 , 35 , 19 , 22 , 9 , 59.96 , .011 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 240 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:18:04, 242 , 235.8 , 220.4 , 240.8 , 9.3 , 437.8 , 0 , 0 , 161.3 , 258 , 257.9 , 0 , 0 , 5.4 , 3 , 3 , 5.4 , 0 , 2.9 , .8 , 7 , 0 , 7.09 , 6.53 , 35 , 19 , 22 , 9 , 59.96 , .011 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 240 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:19:04, 242.4 , 234.9 , 226.4 , 240.9 , 9.8 , 444.3 , 0 , 0 , 160.9 , 258 , 257.9 , 0 , 0 , 4.2 , 3.2 , 3 , 5.4 , 0 , 3.4 , .9 , 7.02 , 0 , 7.14 , 6.69 , 35 , 19 , 22 , 9 , 60.01 , .015 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 240 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:20:04, 242.4 , 234.9 , 226.4 , 240.9 , 9.8 , 444.3 , 0 , 0 , 160.9 , 258 , 257.9 , 0 , 0 , 4.2 , 3.2 , 3 , 5.4 , 0 , 3.4 , .9 , 7.02 , 0 , 7.14 , 6.69 , 35 , 19 , 22 , 9 , 60.01 , .015 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 240 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:21:04, 243.4 , 237.1 , 225.5 , 237.8 , 9.5 , 443 , 0 , 0 , 162.1 , 258 , 257.9 , 0 , 0 , 3.1 , 2.9 , 3 , 5.3 , 0 , 2.9 , 1.1 , 7.16 , 0 , 7.03 , 6.3 , 35 , 19 , 22 , 9 , 60 , .017 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 242 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:22:04, 243.4 , 237.1 , 225.5 , 237.8 , 9.5 , 443 , 0 , 0 , 162.1 , 258 , 257.9 , 0 , 0 , 3.1 , 2.9 , 3 , 5.3 , 0 , 2.9 , 1.1 , 7.16 , 0 , 7.03 , 6.3 , 35 , 19 , 22 , 9 , 60 , .017 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 242 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:23:24, 243.4 , 237.1 , 225.5 , 237.8 , 9.5 , 443 , 0 , 0 , 162.1 , 258 , 257.9 , 0 , 0 , 3.1 , 2.9 , 3 , 5.3 , 0 , 2.9 , 1.1 , 7.16 , 0 , 7.03 , 6.3 , 35 , 19 , 22 , 9 , 60 , .017 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 242 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:24:32, 243.4 , 237.1 , 225.5 , 237.8 , 9.5 , 443 , 0 , 0 , 162.1 , 258 , 257.9 , 0 , 0 , 3.1 , 2.9 , 3 , 5.3 , 0 , 2.9 , 1.1 , 7.16 , 0 , 7.03 , 6.3 , 35 , 19 , 22 , 9 , 60 , .017 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 242 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:25:24, 243.4 , 237.1 , 225.5 , 237.8 , 9.5 , 443 , 0 , 0 , 162.1 , 258 , 257.9 , 0 , 0 , 3.1 , 2.9 , 3 , 5.3 , 0 , 2.9 , 1.1 , 7.16 , 0 , 7.03 , 6.3 , 35 , 19 , 22 , 9 , 60 , .017 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 242 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:26:11, 243.4 , 237.1 , 225.5 , 237.8 , 9.5 , 443 , 0 , 0 , 162.1 , 258 , 257.9 , 0 , 0 , 3.1 , 2.9 , 3 , 5.3 , 0 , 2.9 , 1.1 , 7.16 , 0 , 7.03 , 6.3 , 35 , 19 , 22 , 9 , 60 , .017 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 242 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:27:11, 237.5 , 228.8 , 195.7 , 262.7 , 13.1 , 416.9 , 0 , 0 , 160.4 , 258 , 257.9 , 0 , 0 , 12.7 , .1 , 3 , 9.3 , 0 , 2.5 , 1.2 , 7.45 , 0 , 7.54 , 6.79 , 35 , 19 , 22 , 9 , 60 , .01 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 234 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:28:12, 237.5 , 228.8 , 195.7 , 262.7 , 13.1 , 416.9 , 0 , 0 , 160.4 , 258 , 257.9 , 0 , 0 , 12.7 , .1 , 3 , 9.3 , 0 , 2.5 , 1.2 , 7.45 , 0 , 7.54 , 6.79 , 35 , 19 , 22 , 9 , 60 , .01 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 234 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:29:11, 242.3 , 224.4 , 187.9 , 261.7 , 14.2 , 410.1 , 0 , 0 , 160 , 258 , 257.9 , 0 , 0 , 12.9 , .3 , 3 , 9.1 , 0 , 2.8 , 2.2 , 7.51 , 0 , 7.56 , 7.4 , 35 , 19 , 22 , 9 , 59.92 , .015 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 229 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:30:11, 242.3 , 224.4 , 187.9 , 261.7 , 14.2 , 410.1 , 0 , 0 , 160 , 258 , 257.9 , 0 , 0 , 12.9 , .3 , 3 , 9.1 , 0 , 2.8 , 2.2 , 7.51 , 0 , 7.56 , 7.4 , 35 , 19 , 22 , 9 , 59.92 , .015 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 229 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
DATE,TIME,Village Load,Diesel kW,Diesel Min kW,Diesel Max kW,Wind Output,Wind Allowed,Dispatch Wait,SLC Load,SLC Temp,SLC Fixed kW,SLC Thermal kW,SLC Max kW,SLC Avg kW,Wind Max kW,Wind Min kW,# Turbines On-Line,WTG1 Output,WTG2 Output,WTG3 Output,WTG4 Output,WTG1 WindSpd,WTG2 WindSpd,WTG3 WindSpd,WTG4 WindSpd,WTG1 Starts,WTG2 Starts,WTG3 Starts,WTG4 Starts,Frequency,Instability,Wind status,SLC status,Diesel status,System Wind Allowed,Outage Count,ILC kW,ILC Temp,Diesel1 kW,Diesel2 kW,Diesel3 kW,Diesel4 kW,WTG1 Faults L,WTG1 Faults H,WTG2 Faults L,WTG2 Faults H,WTG3 Faults L,WTG3 Faults H,WTG3 Faults L,WTG4 Faults H,ILC Status,ILC kWhrs
12-06-2017,03:31:11, 232.7 , 199.5 , 189.1 , 255.7 , 13 , 410.2 , 0 , 0 , 159.5 , 258 , 257.9 , 0 , 0 , 14.2 , 0 , 3 , 9.8 , 0 , 3.1 , .1 , 7.48 , 0 , 7.47 , 7.44 , 35 , 19 , 22 , 9 , 59.99 , .037 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 202 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:32:11, 232.7 , 199.5 , 189.1 , 255.7 , 13 , 410.2 , 0 , 0 , 159.5 , 258 , 257.9 , 0 , 0 , 14.2 , 0 , 3 , 9.8 , 0 , 3.1 , .1 , 7.48 , 0 , 7.47 , 7.44 , 35 , 19 , 22 , 9 , 59.99 , .037 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 202 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:33:11, 244.1 , 225.7 , 186.8 , 249.7 , 17.8 , 412.7 , 0 , 0 , 161.2 , 258 , 257.9 , 0 , 0 , 13 , .8 , 3 , 11.7 , 0 , 4.3 , 1.8 , 7.71 , 0 , 7.53 , 7.44 , 35 , 19 , 22 , 9 , 59.97 , .013 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 231 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:34:11, 244.1 , 225.7 , 186.8 , 249.7 , 17.8 , 412.7 , 0 , 0 , 161.2 , 258 , 257.9 , 0 , 0 , 13 , .8 , 3 , 11.7 , 0 , 4.3 , 1.8 , 7.71 , 0 , 7.53 , 7.44 , 35 , 19 , 22 , 9 , 59.97 , .013 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 231 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:35:11, 235.6 , 224.4 , 192.8 , 243.7 , 17.6 , 418.5 , 0 , 0 , 160.6 , 258 , 257.9 , 0 , 0 , 12.7 , 1.9 , 3 , 10.8 , 0 , 4.6 , 2.2 , 7.72 , 0 , 7.52 , 7.31 , 35 , 19 , 22 , 9 , 59.97 , .015 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 225 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:36:11, 235.6 , 224.4 , 192.8 , 243.7 , 17.6 , 418.5 , 0 , 0 , 160.6 , 258 , 257.9 , 0 , 0 , 12.7 , 1.9 , 3 , 10.8 , 0 , 4.6 , 2.2 , 7.72 , 0 , 7.52 , 7.31 , 35 , 19 , 22 , 9 , 59.97 , .015 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 225 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:37:11, 233.6 , 215.6 , 198.8 , 237.7 , 19.1 , 426 , 0 , 0 , 161.3 , 258 , 257.9 , 0 , 0 , 11.5 , 2.6 , 3 , 11.8 , 0 , 6.1 , 1.1 , 7.53 , 0 , 7.75 , 7.8 , 35 , 19 , 22 , 9 , 59.95 , .019 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 219 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:38:11, 233.6 , 215.6 , 198.8 , 237.7 , 19.1 , 426 , 0 , 0 , 161.3 , 258 , 257.9 , 0 , 0 , 11.5 , 2.6 , 3 , 11.8 , 0 , 6.1 , 1.1 , 7.53 , 0 , 7.75 , 7.8 , 35 , 19 , 22 , 9 , 59.95 , .019 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 219 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:39:11, 241.5 , 226.6 , 189.7 , 256.2 , 17.3 , 415.1 , 0 , 0 , 161.7 , 258 , 257.9 , 0 , 0 , 13.7 , .2 , 3 , 10.5 , 0 , 5.3 , 1.4 , 7.54 , 0 , 7.76 , 7.77 , 35 , 19 , 22 , 9 , 59.99 , .016 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 231 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:40:11, 241.5 , 226.6 , 189.7 , 256.2 , 17.3 , 415.1 , 0 , 0 , 161.7 , 258 , 257.9 , 0 , 0 , 13.7 , .2 , 3 , 10.5 , 0 , 5.3 , 1.4 , 7.54 , 0 , 7.76 , 7.77 , 35 , 19 , 22 , 9 , 59.99 , .016 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 231 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:41:11, 245.5 , 228.8 , 188.8 , 255 , 17.1 , 414 , 0 , 0 , 160.1 , 258 , 257.9 , 0 , 0 , 14.8 , .3 , 3 , 10.4 , 0 , 5.3 , 1.3 , 7.49 , 0 , 7.68 , 7.3 , 35 , 19 , 22 , 9 , 59.98 , .011 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 232 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:42:11, 245.5 , 228.8 , 188.8 , 255 , 17.1 , 414 , 0 , 0 , 160.1 , 258 , 257.9 , 0 , 0 , 14.8 , .3 , 3 , 10.4 , 0 , 5.3 , 1.3 , 7.49 , 0 , 7.68 , 7.3 , 35 , 19 , 22 , 9 , 59.98 , .011 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 232 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
12-06-2017,03:43:11, 251.7 , 225.7 , 186.1 , 272.2 , 30 , 424.2 , 0 , 0 , 160.6 , 258 , 257.9 , 0 , 0 , 14.7 , .2 , 3 , 22.6 , 0 , 6.6 , .7 , 7.44 , 0 , 7.4 , 7.55 , 35 , 19 , 22 , 9 , 60 , .034 ,8848,0080,01F1, 80 , 21 , 0 , 0 , 0 , 229 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 128 , 8154 
